cluster_nodes,n,k,run,method,time
64,10000,20,4,QR,1.8500118255615234
64,10000,20,4,SVD,1.1002252101898193
64,30000,2,0,PySpark,0.5147132873535156
64,30000,2,0,QR,1.932140827178955
64,30000,2,0,SVD,1.0891637802124023
64,30000,2,1,PySpark,0.4474785327911377
64,30000,2,1,QR,1.9201223850250244
64,30000,2,1,SVD,1.2265784740447998
64,30000,2,2,PySpark,0.5286085605621338
64,30000,2,2,QR,1.8253819942474365
64,30000,2,2,SVD,1.1567933559417725
64,30000,2,3,PySpark,0.4775567054748535
64,30000,2,3,QR,1.7772600650787354
64,30000,2,3,SVD,1.1230871677398682
64,30000,2,4,PySpark,0.43964600563049316
64,30000,2,4,QR,1.8432035446166992
64,30000,2,4,SVD,1.1596355438232422
64,30000,5,0,PySpark,0.4392366409301758
64,30000,5,0,QR,2.0296106338500977
64,30000,5,0,SVD,1.1922357082366943
64,30000,5,1,PySpark,0.5315308570861816
64,30000,5,1,QR,1.8504140377044678
64,30000,5,1,SVD,1.2790021896362305
64,30000,5,2,PySpark,0.48726439476013184
64,30000,5,2,QR,1.9311506748199463
64,30000,5,2,SVD,1.1917705535888672
64,30000,5,3,PySpark,0.5271666049957275
64,30000,5,3,QR,1.9274239540100098
64,30000,5,3,SVD,1.2022106647491455
64,30000,5,4,PySpark,0.5156967639923096
64,30000,5,4,QR,1.766629695892334
64,30000,5,4,SVD,1.1361968517303467
64,30000,10,0,PySpark,0.5051872730255127
64,30000,10,0,QR,2.078864574432373
64,30000,10,0,SVD,1.234278917312622
64,30000,10,1,PySpark,0.5013442039489746
64,30000,10,1,QR,2.0054614543914795
64,30000,10,1,SVD,1.2553772926330566
64,30000,10,2,PySpark,0.47907137870788574
64,30000,10,2,QR,1.9236772060394287
64,30000,10,2,SVD,1.2859687805175781
64,30000,10,3,PySpark,0.47286343574523926
64,30000,10,3,QR,2.010385036468506
64,30000,10,3,SVD,1.2761294841766357
64,30000,10,4,PySpark,0.4228358268737793
64,30000,10,4,QR,2.0418307781219482
64,30000,10,4,SVD,1.224715232849121
64,30000,20,0,PySpark,0.42888855934143066
64,30000,20,0,QR,1.8073503971099854
64,30000,20,0,SVD,1.2058088779449463
64,30000,20,1,PySpark,0.41507792472839355
64,30000,20,1,QR,1.8892011642456055
64,30000,20,1,SVD,1.161931037902832
64,30000,20,2,PySpark,0.3529810905456543
64,30000,20,2,QR,1.7724907398223877
64,30000,20,2,SVD,1.1139633655548096
64,30000,20,3,PySpark,0.4144282341003418
64,30000,20,3,QR,1.8684067726135254
64,30000,20,3,SVD,1.221564769744873
64,30000,20,4,PySpark,0.3749256134033203
64,30000,20,4,QR,1.9669535160064697
64,30000,20,4,SVD,1.0946106910705566
64,60000,2,0,PySpark,0.45569491386413574
64,60000,2,0,QR,2.2114667892456055
64,60000,2,0,SVD,1.2195711135864258
64,60000,2,1,PySpark,0.4453125
64,60000,2,1,QR,2.136716842651367
64,60000,2,1,SVD,1.3396599292755127
64,60000,2,2,PySpark,0.5129640102386475
64,60000,2,2,QR,2.2800498008728027
64,60000,2,2,SVD,1.184075117111206
64,60000,2,3,PySpark,0.5024082660675049
64,60000,2,3,QR,2.21372652053833
64,60000,2,3,SVD,1.243283748626709
64,60000,2,4,PySpark,0.4916868209838867
64,60000,2,4,QR,2.158956527709961
64,60000,2,4,SVD,1.3150739669799805
64,60000,5,0,PySpark,0.5185630321502686
64,60000,5,0,QR,2.254098415374756
64,60000,5,0,SVD,1.281510353088379
64,60000,5,1,PySpark,0.42890334129333496
64,60000,5,1,QR,2.1976757049560547
64,60000,5,1,SVD,1.2912437915802002
64,60000,5,2,PySpark,0.5304868221282959
64,60000,5,2,QR,2.1718690395355225
64,60000,5,2,SVD,1.3382325172424316
64,60000,5,3,PySpark,0.5231001377105713
64,60000,5,3,QR,2.1237714290618896
64,60000,5,3,SVD,1.3281667232513428
64,60000,5,4,PySpark,0.5165681838989258
64,60000,5,4,QR,2.3057429790496826
64,60000,5,4,SVD,1.4036574363708496
64,60000,10,0,PySpark,0.41680431365966797
64,60000,10,0,QR,2.1685667037963867
64,60000,10,0,SVD,1.2039713859558105
64,60000,10,1,PySpark,0.47237586975097656
64,60000,10,1,QR,2.0387449264526367
64,60000,10,1,SVD,1.2286405563354492
64,60000,10,2,PySpark,0.36933374404907227
64,60000,10,2,QR,2.06229567527771
64,60000,10,2,SVD,1.1736266613006592
64,60000,10,3,PySpark,0.4336977005004883
64,60000,10,3,QR,2.0630664825439453
64,60000,10,3,SVD,1.2655212879180908
64,60000,10,4,PySpark,0.3537101745605469
64,60000,10,4,QR,2.2968249320983887
64,60000,10,4,SVD,1.2514262199401855
64,60000,20,0,PySpark,0.4708094596862793
64,60000,20,0,QR,2.2958099842071533
64,60000,20,0,SVD,1.4289600849151611
64,60000,20,1,PySpark,0.4533193111419678
64,60000,20,1,QR,2.3751156330108643
64,60000,20,1,SVD,1.4579920768737793
64,60000,20,2,PySpark,0.48242855072021484
64,60000,20,2,QR,2.4481143951416016
64,60000,20,2,SVD,1.3910164833068848
64,60000,20,3,PySpark,0.42708468437194824
64,60000,20,3,QR,2.2027134895324707
64,60000,20,3,SVD,1.303617000579834
64,60000,20,4,PySpark,0.42534589767456055
64,60000,20,4,QR,2.3013923168182373
64,60000,20,4,SVD,1.3682794570922852
64,100000,2,0,PySpark,0.4759864807128906
64,100000,2,0,QR,2.6249048709869385
64,100000,2,0,SVD,1.388575553894043
64,100000,2,1,PySpark,0.5077004432678223
64,100000,2,1,QR,2.613068103790283
64,100000,2,1,SVD,1.3605501651763916
64,100000,2,2,PySpark,0.5587124824523926
64,100000,2,2,QR,2.4320356845855713
64,100000,2,2,SVD,1.3635828495025635
64,100000,2,3,PySpark,0.5540013313293457
64,100000,2,3,QR,2.443058729171753
64,100000,2,3,SVD,1.3846526145935059
64,100000,2,4,PySpark,0.5878026485443115
64,100000,2,4,QR,2.3901405334472656
64,100000,2,4,SVD,1.4151606559753418
64,100000,5,0,PySpark,0.36748266220092773
64,100000,5,0,QR,2.4174180030822754
64,100000,5,0,SVD,1.314016342163086
64,100000,5,1,PySpark,0.42469143867492676
64,100000,5,1,QR,2.3289999961853027
64,100000,5,1,SVD,1.3229730129241943
64,100000,5,2,PySpark,0.46248602867126465
64,100000,5,2,QR,2.313810110092163
64,100000,5,2,SVD,1.3824424743652344
64,100000,5,3,PySpark,0.4449279308319092
64,100000,5,3,QR,2.3196027278900146
64,100000,5,3,SVD,1.3971772193908691
64,100000,5,4,PySpark,0.42839837074279785
64,100000,5,4,QR,2.423675298690796
64,100000,5,4,SVD,1.3573768138885498
64,100000,10,0,PySpark,0.4877784252166748
64,100000,10,0,QR,2.508819341659546
64,100000,10,0,SVD,1.44785475730896
64,100000,10,1,PySpark,0.491518497467041
64,100000,10,1,QR,2.440112352371216
64,100000,10,1,SVD,1.419208288192749
64,100000,10,2,PySpark,0.42860984802246094
64,100000,10,2,QR,2.553657293319702
64,100000,10,2,SVD,1.4113051891326904
64,100000,10,3,PySpark,0.43668699264526367
64,100000,10,3,QR,2.419224977493286
64,100000,10,3,SVD,1.4533178806304932
64,100000,10,4,PySpark,0.4867289066314697
64,100000,10,4,QR,2.5120890140533447
64,100000,10,4,SVD,1.4702785015106201
64,100000,20,0,PySpark,0.44983983039855957
64,100000,20,0,QR,2.648791790008545
64,100000,20,0,SVD,1.5981206893920898
64,100000,20,1,PySpark,0.47411155700683594
64,100000,20,1,QR,2.639345645904541
64,100000,20,1,SVD,1.552823543548584
64,100000,20,2,PySpark,0.5039801597595215
64,100000,20,2,QR,2.7274255752563477
64,100000,20,2,SVD,1.6214609146118164
64,100000,20,3,PySpark,0.48947596549987793
64,100000,20,3,QR,2.548426389694214
64,100000,20,3,SVD,1.6126861572265625
64,100000,20,4,PySpark,0.5065646171569824
64,100000,20,4,QR,2.7075939178466797
64,100000,20,4,SVD,1.5831313133239746
64,300000,2,0,PySpark,0.47865891456604004
64,300000,2,0,QR,4.0851686000823975
64,300000,2,0,SVD,2.113673448562622
64,300000,2,1,PySpark,0.4558284282684326
64,300000,2,1,QR,3.884869337081909
64,300000,2,1,SVD,2.100491762161255
64,300000,2,2,PySpark,0.5482220649719238
64,300000,2,2,QR,3.738705635070801
64,300000,2,2,SVD,2.131978988647461
64,300000,2,3,PySpark,0.49059391021728516
64,300000,2,3,QR,3.9417455196380615
64,300000,2,3,SVD,2.093689441680908
64,300000,2,4,PySpark,0.5487661361694336
64,300000,2,4,QR,3.8720037937164307
64,300000,2,4,SVD,2.1268911361694336
64,300000,5,0,PySpark,0.6440834999084473
64,300000,5,0,QR,4.2820258140563965
64,300000,5,0,SVD,2.2997288703918457
64,300000,5,1,PySpark,0.5890161991119385
64,300000,5,1,QR,4.123022079467773
64,300000,5,1,SVD,2.3622689247131348
64,300000,5,2,PySpark,0.583674430847168
64,300000,5,2,QR,4.236286401748657
64,300000,5,2,SVD,2.3744168281555176
64,300000,5,3,PySpark,0.5704288482666016
64,300000,5,3,QR,4.4040141105651855
64,300000,5,3,SVD,2.2768025398254395
64,300000,5,4,PySpark,0.5855684280395508
64,300000,5,4,QR,4.245778799057007
64,300000,5,4,SVD,2.5085179805755615
64,300000,10,0,PySpark,0.6740343570709229
64,300000,10,0,QR,4.548074722290039
64,300000,10,0,SVD,2.780587673187256
64,300000,10,1,PySpark,0.9172983169555664
64,300000,10,1,QR,4.317028284072876
64,300000,10,1,SVD,3.2701432704925537
64,300000,10,2,PySpark,0.6108150482177734
64,300000,10,2,QR,4.691762685775757
64,300000,10,2,SVD,2.8439173698425293
64,300000,10,3,PySpark,0.6938104629516602
64,300000,10,3,QR,4.559086084365845
64,300000,10,3,SVD,2.6190431118011475
64,300000,10,4,PySpark,0.5915627479553223
64,300000,10,4,QR,4.461095809936523
64,300000,10,4,SVD,2.5832624435424805
64,300000,20,0,PySpark,0.8023779392242432
64,300000,20,0,QR,5.339708089828491
64,300000,20,0,SVD,3.091890573501587
64,300000,20,1,PySpark,0.8040239810943604
64,300000,20,1,QR,5.1601011753082275
64,300000,20,1,SVD,3.365675210952759
64,300000,20,2,PySpark,1.2587742805480957
64,300000,20,2,QR,5.419604301452637
64,300000,20,2,SVD,3.6376969814300537
64,300000,20,3,PySpark,0.7625203132629395
64,300000,20,3,QR,5.166692733764648
64,300000,20,3,SVD,3.313307046890259
64,300000,20,4,PySpark,0.7853314876556396
64,300000,20,4,QR,5.015397310256958
64,300000,20,4,SVD,3.258617401123047
64,600000,2,0,PySpark,0.6389486789703369
64,600000,2,0,QR,7.4604432582855225
64,600000,2,0,SVD,4.2822935581207275
64,600000,2,1,PySpark,0.6945674419403076
64,600000,2,1,QR,6.428672790527344
64,600000,2,1,SVD,3.2866837978363037
64,600000,2,2,PySpark,0.6041693687438965
64,600000,2,2,QR,6.185314655303955
64,600000,2,2,SVD,3.497252941131592
64,600000,2,3,PySpark,0.760124683380127
64,600000,2,3,QR,6.568845510482788
64,600000,2,3,SVD,3.4968061447143555
64,600000,2,4,PySpark,0.6290185451507568
64,600000,2,4,QR,5.902024507522583
64,600000,2,4,SVD,3.275015115737915
64,600000,5,0,PySpark,0.8246290683746338
64,600000,5,0,QR,6.720971345901489
64,600000,5,0,SVD,3.626249313354492
64,600000,5,1,PySpark,0.7372117042541504
64,600000,5,1,QR,7.450901031494141
64,600000,5,1,SVD,3.7538537979125977
64,600000,5,2,PySpark,0.7761046886444092
64,600000,5,2,QR,7.307023048400879
64,600000,5,2,SVD,3.606421709060669
64,600000,5,3,PySpark,0.7876706123352051
64,600000,5,3,QR,7.453518629074097
64,600000,5,3,SVD,3.6048898696899414
64,600000,5,4,PySpark,0.7625176906585693
64,600000,5,4,QR,6.704836368560791
64,600000,5,4,SVD,4.126873970031738
64,600000,10,0,PySpark,0.9024472236633301
64,600000,10,0,QR,7.20790433883667
64,600000,10,0,SVD,4.210497617721558
64,600000,10,1,PySpark,0.9073967933654785
64,600000,10,1,QR,7.383862018585205
64,600000,10,1,SVD,4.486767292022705
64,600000,10,2,PySpark,0.8767998218536377
64,600000,10,2,QR,6.821133375167847
64,600000,10,2,SVD,4.947277545928955
64,600000,10,3,PySpark,1.0075249671936035
64,600000,10,3,QR,8.277368545532227
64,600000,10,3,SVD,5.53948187828064
64,600000,10,4,PySpark,1.2702512741088867
64,600000,10,4,QR,8.958376169204712
64,600000,10,4,SVD,5.439144134521484
64,600000,20,0,PySpark,1.6996142864227295
64,600000,20,0,QR,8.383479118347168
64,600000,20,0,SVD,5.864949464797974
64,600000,20,1,PySpark,1.2577416896820068
64,600000,20,1,QR,9.478927373886108
64,600000,20,1,SVD,6.4211390018463135
64,600000,20,2,PySpark,1.2652602195739746
64,600000,20,2,QR,9.973282098770142
64,600000,20,2,SVD,6.643098592758179
64,600000,20,3,PySpark,1.99806809425354
64,600000,20,3,QR,9.292823553085327
64,600000,20,3,SVD,5.656310558319092
64,600000,20,4,PySpark,1.3786141872406006
64,600000,20,4,QR,10.269761800765991
64,600000,20,4,SVD,6.054138422012329
32,100,2,0,PySpark,13.76587700843811
32,100,2,0,QR,5.222068786621094
32,100,2,0,SVD,1.8272571563720703
32,100,2,1,PySpark,0.6149256229400635
32,100,2,1,QR,2.3188111782073975
32,100,2,1,SVD,1.2002325057983398
32,100,2,2,PySpark,0.5595889091491699
32,100,2,2,QR,2.285186767578125
32,100,2,2,SVD,1.1970632076263428
32,100,2,3,PySpark,0.5073392391204834
32,100,2,3,QR,1.7965822219848633
32,100,2,3,SVD,1.203805685043335
32,100,2,4,PySpark,0.4148125648498535
32,100,2,4,QR,1.7593331336975098
32,100,2,4,SVD,1.1371684074401855
32,100,5,0,PySpark,0.4657297134399414
32,100,5,0,QR,1.885023832321167
32,100,5,0,SVD,1.1550962924957275
32,100,5,1,PySpark,0.3905196189880371
32,100,5,1,QR,1.8127410411834717
32,100,5,1,SVD,1.1777689456939697
32,100,5,2,PySpark,0.4001884460449219
32,100,5,2,QR,1.853322982788086
32,100,5,2,SVD,1.2341868877410889
32,100,5,3,PySpark,0.5507075786590576
32,100,5,3,QR,2.391655683517456
32,100,5,3,SVD,1.459764003753662
32,100,5,4,PySpark,0.516986608505249
32,100,5,4,QR,1.8587803840637207
32,100,5,4,SVD,1.1254346370697021
32,100,10,0,PySpark,0.4176919460296631
32,100,10,0,QR,1.8063523769378662
32,100,10,0,SVD,0.9998126029968262
32,100,10,1,PySpark,0.3958559036254883
32,100,10,1,QR,1.5147359371185303
32,100,10,1,SVD,0.9389438629150391
32,100,10,2,PySpark,0.383176326751709
32,100,10,2,QR,1.6066129207611084
32,100,10,2,SVD,0.9812815189361572
32,100,10,3,PySpark,0.3724663257598877
32,100,10,3,QR,1.5831882953643799
32,100,10,3,SVD,1.0684590339660645
32,100,10,4,PySpark,0.5007753372192383
32,100,10,4,QR,1.5623493194580078
32,100,10,4,SVD,1.0683410167694092
32,100,20,0,PySpark,0.512925386428833
32,100,20,0,QR,1.763603925704956
32,100,20,0,SVD,1.0641446113586426
32,100,20,1,PySpark,0.4177103042602539
32,100,20,1,QR,1.5744071006774902
32,100,20,1,SVD,1.0077543258666992
32,100,20,2,PySpark,0.4564182758331299
32,100,20,2,QR,1.5505833625793457
32,100,20,2,SVD,1.1174836158752441
32,100,20,3,PySpark,0.37105631828308105
32,100,20,3,QR,1.6657557487487793
32,100,20,3,SVD,1.004265546798706
32,100,20,4,PySpark,0.38161444664001465
32,100,20,4,QR,1.678842544555664
32,100,20,4,SVD,1.0345768928527832
32,300,2,0,PySpark,0.41059327125549316
32,300,2,0,QR,1.7022335529327393
32,300,2,0,SVD,0.9616341590881348
32,300,2,1,PySpark,0.4202241897583008
32,300,2,1,QR,1.5479609966278076
32,300,2,1,SVD,1.0175118446350098
32,300,2,2,PySpark,0.4593520164489746
32,300,2,2,QR,1.5438780784606934
32,300,2,2,SVD,1.0044381618499756
32,300,2,3,PySpark,0.44104909896850586
32,300,2,3,QR,1.5913653373718262
32,300,2,3,SVD,1.007972240447998
32,300,2,4,PySpark,0.36785125732421875
32,300,2,4,QR,1.4884068965911865
32,300,2,4,SVD,1.0184574127197266
32,300,5,0,PySpark,0.38608837127685547
32,300,5,0,QR,1.6758520603179932
32,300,5,0,SVD,1.0482778549194336
32,300,5,1,PySpark,0.4683661460876465
32,300,5,1,QR,1.673586368560791
32,300,5,1,SVD,1.021073341369629
32,300,5,2,PySpark,0.4234328269958496
32,300,5,2,QR,1.5970971584320068
32,300,5,2,SVD,1.1613376140594482
32,300,5,3,PySpark,0.5055878162384033
32,300,5,3,QR,1.5754504203796387
32,300,5,3,SVD,0.9527316093444824
32,300,5,4,PySpark,0.39714789390563965
32,300,5,4,QR,1.5123796463012695
32,300,5,4,SVD,0.9752635955810547
32,300,10,0,PySpark,0.3417470455169678
32,300,10,0,QR,1.6844544410705566
32,300,10,0,SVD,0.9456467628479004
32,300,10,1,PySpark,0.4351332187652588
32,300,10,1,QR,1.560091495513916
32,300,10,1,SVD,0.9819161891937256
32,300,10,2,PySpark,0.605832576751709
32,300,10,2,QR,1.7515296936035156
32,300,10,2,SVD,0.9461870193481445
32,300,10,3,PySpark,0.4284396171569824
32,300,10,3,QR,1.633345603942871
32,300,10,3,SVD,1.1207377910614014
32,300,10,4,PySpark,0.4181947708129883
32,300,10,4,QR,1.6034321784973145
32,300,10,4,SVD,1.0208439826965332
32,300,20,0,PySpark,0.47794628143310547
32,300,20,0,QR,1.6318144798278809
32,300,20,0,SVD,1.0234260559082031
32,300,20,1,PySpark,0.361083984375
32,300,20,1,QR,1.5889899730682373
32,300,20,1,SVD,0.9915521144866943
32,300,20,2,PySpark,0.4207298755645752
32,300,20,2,QR,1.6936378479003906
32,300,20,2,SVD,1.0360522270202637
32,300,20,3,PySpark,0.39491796493530273
32,300,20,3,QR,1.5730304718017578
32,300,20,3,SVD,0.9873199462890625
32,300,20,4,PySpark,0.4229729175567627
32,300,20,4,QR,1.5820364952087402
32,300,20,4,SVD,1.0442650318145752
32,600,2,0,PySpark,0.3705019950866699
32,600,2,0,QR,1.675377607345581
32,600,2,0,SVD,0.936553955078125
32,600,2,1,PySpark,0.43556976318359375
32,600,2,1,QR,1.5647070407867432
32,600,2,1,SVD,0.9671220779418945
32,600,2,2,PySpark,0.3790266513824463
32,600,2,2,QR,1.768343210220337
32,600,2,2,SVD,0.9967927932739258
32,600,2,3,PySpark,0.370009183883667
32,600,2,3,QR,1.5444386005401611
32,600,2,3,SVD,1.0054879188537598
32,600,2,4,PySpark,0.37745094299316406
32,600,2,4,QR,1.5640132427215576
32,600,2,4,SVD,0.9975423812866211
32,600,5,0,PySpark,0.40367674827575684
32,600,5,0,QR,1.5481631755828857
32,600,5,0,SVD,1.0514822006225586
32,600,5,1,PySpark,0.3919389247894287
32,600,5,1,QR,1.474949836730957
32,600,5,1,SVD,0.9872610569000244
32,600,5,2,PySpark,0.3407859802246094
32,600,5,2,QR,1.6799726486206055
32,600,5,2,SVD,1.0450427532196045
32,600,5,3,PySpark,0.3672764301300049
32,600,5,3,QR,1.5650732517242432
32,600,5,3,SVD,0.9725048542022705
32,600,5,4,PySpark,0.3401303291320801
32,600,5,4,QR,1.5136387348175049
32,600,5,4,SVD,1.0150535106658936
32,600,10,0,PySpark,0.35066771507263184
32,600,10,0,QR,1.6644017696380615
32,600,10,0,SVD,0.9566283226013184
32,600,10,1,PySpark,0.38097381591796875
32,600,10,1,QR,1.5136933326721191
32,600,10,1,SVD,1.0266392230987549
32,600,10,2,PySpark,0.35692691802978516
32,600,10,2,QR,1.5305004119873047
32,600,10,2,SVD,1.0167293548583984
32,600,10,3,PySpark,0.4232769012451172
32,600,10,3,QR,1.5513968467712402
32,600,10,3,SVD,0.9430639743804932
32,600,10,4,PySpark,0.3422732353210449
32,600,10,4,QR,1.5979931354522705
32,600,10,4,SVD,1.0164246559143066
32,600,20,0,PySpark,0.4436342716217041
32,600,20,0,QR,1.6299655437469482
32,600,20,0,SVD,0.9924640655517578
32,600,20,1,PySpark,0.3936767578125
32,600,20,1,QR,1.512528419494629
32,600,20,1,SVD,1.0192768573760986
32,600,20,2,PySpark,0.3905775547027588
32,600,20,2,QR,1.6082854270935059
32,600,20,2,SVD,1.0201482772827148
32,600,20,3,PySpark,0.38094568252563477
32,600,20,3,QR,1.5304620265960693
32,600,20,3,SVD,0.9442076683044434
32,600,20,4,PySpark,0.3661377429962158
32,600,20,4,QR,1.544675588607788
32,600,20,4,SVD,0.9752242565155029
32,10000,2,0,PySpark,0.38680100440979004
32,10000,2,0,QR,1.663426399230957
32,10000,2,0,SVD,1.0123136043548584
32,10000,2,1,PySpark,0.4438741207122803
32,10000,2,1,QR,1.6215989589691162
32,10000,2,1,SVD,0.9815294742584229
32,10000,2,2,PySpark,0.3668029308319092
32,10000,2,2,QR,1.582090139389038
32,10000,2,2,SVD,1.0362825393676758
32,10000,2,3,PySpark,0.36266040802001953
32,10000,2,3,QR,1.5968806743621826
32,10000,2,3,SVD,0.991943359375
32,10000,2,4,PySpark,0.355344295501709
32,10000,2,4,QR,1.6110577583312988
32,10000,2,4,SVD,1.090271234512329
32,10000,5,0,PySpark,0.46868276596069336
32,10000,5,0,QR,1.7443337440490723
32,10000,5,0,SVD,1.0666563510894775
32,10000,5,1,PySpark,0.4393911361694336
32,10000,5,1,QR,1.6708762645721436
32,10000,5,1,SVD,1.0078790187835693
32,10000,5,2,PySpark,0.37684059143066406
32,10000,5,2,QR,1.5491220951080322
32,10000,5,2,SVD,1.0028705596923828
32,10000,5,3,PySpark,0.35845422744750977
32,10000,5,3,QR,1.6586964130401611
32,10000,5,3,SVD,1.0024869441986084
32,10000,5,4,PySpark,0.40552735328674316
32,10000,5,4,QR,1.6688852310180664
32,10000,5,4,SVD,1.082369327545166
32,10000,10,0,PySpark,0.4683964252471924
32,10000,10,0,QR,1.7891852855682373
32,10000,10,0,SVD,1.0783236026763916
32,10000,10,1,PySpark,0.49381208419799805
32,10000,10,1,QR,1.6751182079315186
32,10000,10,1,SVD,1.1766345500946045
32,10000,10,2,PySpark,0.4500854015350342
32,10000,10,2,QR,1.6625258922576904
32,10000,10,2,SVD,1.2159669399261475
32,10000,10,3,PySpark,0.37526440620422363
32,10000,10,3,QR,1.7093391418457031
32,10000,10,3,SVD,1.0552737712860107
32,10000,10,4,PySpark,0.4298703670501709
32,10000,10,4,QR,1.6595330238342285
32,10000,10,4,SVD,1.1032137870788574
32,10000,20,0,PySpark,0.46283912658691406
32,10000,20,0,QR,1.9674346446990967
32,10000,20,0,SVD,1.3590607643127441
32,10000,20,1,PySpark,0.4934570789337158
32,10000,20,1,QR,1.8562817573547363
32,10000,20,1,SVD,1.2212283611297607
32,10000,20,2,PySpark,0.46170830726623535
32,10000,20,2,QR,1.765472412109375
32,10000,20,2,SVD,1.146845817565918
32,10000,20,3,PySpark,0.3989596366882324
32,10000,20,3,QR,1.8365881443023682
32,10000,20,3,SVD,1.1390228271484375
32,10000,20,4,PySpark,0.4873049259185791
32,10000,20,4,QR,1.7161662578582764
32,10000,20,4,SVD,1.1366162300109863
32,30000,2,0,PySpark,0.4237027168273926
32,30000,2,0,QR,1.9781713485717773
32,30000,2,0,SVD,1.066598892211914
32,30000,2,1,PySpark,0.37325334548950195
32,30000,2,1,QR,1.672168254852295
32,30000,2,1,SVD,1.108776569366455
32,30000,2,2,PySpark,0.4347038269042969
32,30000,2,2,QR,1.7914061546325684
32,30000,2,2,SVD,1.0538809299468994
32,30000,2,3,PySpark,0.39501094818115234
32,30000,2,3,QR,1.7845947742462158
32,30000,2,3,SVD,1.1230089664459229
32,30000,2,4,PySpark,0.3809182643890381
32,30000,2,4,QR,1.9176194667816162
32,30000,2,4,SVD,1.022775411605835
32,30000,5,0,PySpark,0.38204383850097656
32,30000,5,0,QR,1.850914716720581
32,30000,5,0,SVD,1.2219789028167725
32,30000,5,1,PySpark,0.4334077835083008
32,30000,5,1,QR,1.8459103107452393
32,30000,5,1,SVD,1.1117026805877686
32,30000,5,2,PySpark,0.46322107315063477
32,30000,5,2,QR,1.918992519378662
32,30000,5,2,SVD,1.134458303451538
32,30000,5,3,PySpark,0.4819920063018799
32,30000,5,3,QR,1.839878797531128
32,30000,5,3,SVD,1.1518518924713135
32,30000,5,4,PySpark,0.42630767822265625
32,30000,5,4,QR,1.8745648860931396
32,30000,5,4,SVD,1.1550917625427246
32,30000,10,0,PySpark,0.3583984375
32,30000,10,0,QR,1.8249375820159912
32,30000,10,0,SVD,1.051530361175537
32,30000,10,1,PySpark,0.34676623344421387
32,30000,10,1,QR,1.8001220226287842
32,30000,10,1,SVD,1.0712966918945312
32,30000,10,2,PySpark,0.34498143196105957
32,30000,10,2,QR,1.662790298461914
32,30000,10,2,SVD,1.1630516052246094
32,30000,10,3,PySpark,0.3630034923553467
32,30000,10,3,QR,1.7649219036102295
32,30000,10,3,SVD,1.0539426803588867
32,30000,10,4,PySpark,0.32541728019714355
32,30000,10,4,QR,1.7580585479736328
32,30000,10,4,SVD,0.9866704940795898
32,30000,20,0,PySpark,0.36315059661865234
32,30000,20,0,QR,1.9420404434204102
32,30000,20,0,SVD,1.177016019821167
32,30000,20,1,PySpark,0.35363101959228516
32,30000,20,1,QR,1.9911279678344727
32,30000,20,1,SVD,1.1180219650268555
32,30000,20,2,PySpark,0.33608531951904297
32,30000,20,2,QR,1.9162750244140625
32,30000,20,2,SVD,1.2013068199157715
32,30000,20,3,PySpark,0.3865830898284912
32,30000,20,3,QR,1.8718500137329102
32,30000,20,3,SVD,1.172816276550293
32,30000,20,4,PySpark,0.3282206058502197
32,30000,20,4,QR,1.8951458930969238
32,30000,20,4,SVD,1.2862303256988525
32,60000,2,0,PySpark,0.46775007247924805
32,60000,2,0,QR,2.255246639251709
32,60000,2,0,SVD,1.1493597030639648
32,60000,2,1,PySpark,0.4677572250366211
32,60000,2,1,QR,2.068331003189087
32,60000,2,1,SVD,1.2813827991485596
32,60000,2,2,PySpark,0.4427793025970459
32,60000,2,2,QR,2.0779213905334473
32,60000,2,2,SVD,1.1753621101379395
32,60000,2,3,PySpark,0.4736762046813965
32,60000,2,3,QR,2.0926570892333984
32,60000,2,3,SVD,1.2716834545135498
32,60000,2,4,PySpark,0.468461275100708
32,60000,2,4,QR,2.138939380645752
32,60000,2,4,SVD,1.256342887878418
32,60000,5,0,PySpark,0.3763744831085205
32,60000,5,0,QR,2.048443555831909
32,60000,5,0,SVD,1.0480446815490723
32,60000,5,1,PySpark,0.36533689498901367
32,60000,5,1,QR,1.9332022666931152
32,60000,5,1,SVD,1.074387550354004
32,60000,5,2,PySpark,0.3920738697052002
32,60000,5,2,QR,1.977445363998413
32,60000,5,2,SVD,1.1235485076904297
32,60000,5,3,PySpark,0.3473062515258789
32,60000,5,3,QR,1.9003257751464844
32,60000,5,3,SVD,1.1398191452026367
32,60000,5,4,PySpark,0.3850524425506592
32,60000,5,4,QR,2.010627508163452
32,60000,5,4,SVD,1.180201530456543
32,60000,10,0,PySpark,0.4219937324523926
32,60000,10,0,QR,2.122210741043091
32,60000,10,0,SVD,1.2997465133666992
32,60000,10,1,PySpark,0.47205495834350586
32,60000,10,1,QR,2.06115460395813
32,60000,10,1,SVD,1.2478337287902832
32,60000,10,2,PySpark,0.38233184814453125
32,60000,10,2,QR,2.0086679458618164
32,60000,10,2,SVD,1.2702724933624268
32,60000,10,3,PySpark,0.4118666648864746
32,60000,10,3,QR,2.052304744720459
32,60000,10,3,SVD,1.2482233047485352
32,60000,10,4,PySpark,0.43471574783325195
32,60000,10,4,QR,2.1087541580200195
32,60000,10,4,SVD,1.2358062267303467
32,60000,20,0,PySpark,0.39930105209350586
32,60000,20,0,QR,2.3302342891693115
32,60000,20,0,SVD,1.5334391593933105
32,60000,20,1,PySpark,0.41777896881103516
